study,rep,subject,sex,date,session,pair,small_num,large_num,large_side,small_birds,large_birds,choice,choose_larger
Food,1,Uno,Female,2021-05-17T00:00:00Z,44,5-6,5,6,R,NA,NA,L,0
Food,1,Uno,Female,2021-05-17T00:00:00Z,44,3-6,3,6,L,NA,NA,L,1
Food,1,Uno,Female,2021-05-17T00:00:00Z,44,3-4,3,4,L,NA,NA,L,1
Food,1,Uno,Female,2021-05-17T00:00:00Z,44,1-3,1,3,L,NA,NA,L,1
Food,1,Uno,Female,2021-05-18T00:00:00Z,45,3-4,3,4,L,NA,NA,L,1
Food,1,Uno,Female,2021-05-18T00:00:00Z,45,5-6,5,6,L,NA,NA,L,1
Food,1,Uno,Female,2021-05-18T00:00:00Z,45,3-5,3,5,L,NA,NA,L,1
Food,1,Uno,Female,2021-05-18T00:00:00Z,45,1-5,1,5,R,NA,NA,L,0
Food,1,Uno,Female,2021-05-18T00:00:00Z,45,1-3,1,3,R,NA,NA,L,0
Food,1,Uno,Female,2021-05-19T00:00:00Z,46,1-2,1,2,L,NA,NA,L,1
Food,1,Uno,Female,2021-05-19T00:00:00Z,46,2-6,2,6,L,NA,NA,L,1
Food,1,Uno,Female,2021-05-19T00:00:00Z,46,4-5,4,5,R,NA,NA,L,0
Food,1,Uno,Female,2021-05-19T00:00:00Z,46,2-3,2,3,R,NA,NA,L,0
Food,1,Uno,Female,2021-05-19T00:00:00Z,46,4-6,4,6,L,NA,NA,L,1
Food,1,Uno,Female,2021-05-21T00:00:00Z,47,2-4,2,4,L,NA,NA,L,1
Food,1,Uno,Female,2021-05-21T00:00:00Z,47,2-5,2,5,R,NA,NA,L,0
Food,1,Uno,Female,2021-05-21T00:00:00Z,47,1-6,1,6,L,NA,NA,L,1
Food,1,Uno,Female,2021-05-22T00:00:00Z,48,3-6,3,6,L,NA,NA,L,1
Food,1,Uno,Female,2021-05-22T00:00:00Z,48,1-4,1,4,R,NA,NA,L,0
Food,1,Fern,Male,2021-03-11T00:00:00Z,1,4-6,4,6,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-11T00:00:00Z,1,1-6,1,6,L,NA,NA,L,1
Food,1,Fern,Male,2021-03-11T00:00:00Z,1,1-4,1,4,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-11T00:00:00Z,1,1-2,1,2,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-11T00:00:00Z,1,1-3,1,3,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-12T00:00:00Z,2,2-4,2,4,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-12T00:00:00Z,2,5-6,5,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-14T00:00:00Z,3,3-4,3,4,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-14T00:00:00Z,3,4-5,4,5,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-14T00:00:00Z,3,1-5,1,5,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-16T00:00:00Z,5,2-3,2,3,R,NA,NA,L,0
Food,1,Fern,Male,2021-03-16T00:00:00Z,5,3-5,3,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-16T00:00:00Z,5,3-6,3,6,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-16T00:00:00Z,6,2-5,2,5,L,NA,NA,L,1
Food,1,Fern,Male,2021-03-16T00:00:00Z,6,2-6,2,6,L,NA,NA,L,1
Food,1,Fern,Male,2021-03-18T00:00:00Z,7,1-4,1,4,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-18T00:00:00Z,7,2-3,2,3,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-18T00:00:00Z,7,4-5,4,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-18T00:00:00Z,7,3-6,3,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-18T00:00:00Z,7,3-5,3,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-18T00:00:00Z,8,1-2,1,2,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-22T00:00:00Z,9,5-6,5,6,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-22T00:00:00Z,9,1-5,1,5,L,NA,NA,L,1
Food,1,Fern,Male,2021-03-22T00:00:00Z,9,1-6,1,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-23T00:00:00Z,10,2-5,2,5,L,NA,NA,L,1
Food,1,Fern,Male,2021-03-23T00:00:00Z,10,4-6,4,6,L,NA,NA,L,1
Food,1,Fern,Male,2021-03-23T00:00:00Z,10,3-4,3,4,L,NA,NA,L,1
Food,1,Fern,Male,2021-03-23T00:00:00Z,10,1-3,1,3,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-23T00:00:00Z,10,2-6,2,6,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-24T00:00:00Z,11,2-4,2,4,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-24T00:00:00Z,11,1-2,1,2,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-25T00:00:00Z,12,1-3,1,3,L,NA,NA,L,1
Food,1,Fern,Male,2021-03-25T00:00:00Z,12,2-4,2,4,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-25T00:00:00Z,12,1-5,1,5,L,NA,NA,L,1
Food,1,Fern,Male,2021-03-25T00:00:00Z,12,3-6,3,6,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-25T00:00:00Z,12,2-3,2,3,L,NA,NA,L,1
Food,1,Fern,Male,2021-03-26T00:00:00Z,13,2-6,2,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-29T00:00:00Z,14,3-5,3,5,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-29T00:00:00Z,14,1-6,1,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-30T00:00:00Z,15,4-5,4,5,L,NA,NA,L,1
Food,1,Fern,Male,2021-03-30T00:00:00Z,15,5-6,5,6,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-30T00:00:00Z,15,4-6,4,6,L,NA,NA,R,0
Food,1,Fern,Male,2021-03-30T00:00:00Z,15,2-5,2,5,L,NA,NA,L,1
Food,1,Fern,Male,2021-03-30T00:00:00Z,15,1-4,1,4,R,NA,NA,R,1
Food,1,Fern,Male,2021-03-31T00:00:00Z,16,3-4,3,4,L,NA,NA,L,1
Food,1,Fern,Male,2021-03-31T00:00:00Z,16,4-6,4,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-01T00:00:00Z,17,2-4,2,4,L,NA,NA,R,0
Food,1,Fern,Male,2021-04-01T00:00:00Z,17,3-6,3,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-01T00:00:00Z,17,2-6,2,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-05T00:00:00Z,18,2-3,2,3,L,NA,NA,L,1
Food,1,Fern,Male,2021-04-05T00:00:00Z,18,1-5,1,5,L,NA,NA,L,1
Food,1,Fern,Male,2021-04-05T00:00:00Z,18,1-4,1,4,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-06T00:00:00Z,19,1-6,1,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-06T00:00:00Z,19,5-6,5,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-06T00:00:00Z,19,2-5,2,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-04-06T00:00:00Z,19,4-5,4,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-04-06T00:00:00Z,19,3-5,3,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-04-07T00:00:00Z,20,3-4,3,4,R,NA,NA,L,0
Food,1,Fern,Male,2021-04-07T00:00:00Z,20,1-3,1,3,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-09T00:00:00Z,21,1-2,1,2,R,NA,NA,L,0
Food,1,Fern,Male,2021-04-09T00:00:00Z,21,1-2,1,2,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-09T00:00:00Z,21,5-6,5,6,R,NA,NA,L,0
Food,1,Fern,Male,2021-04-09T00:00:00Z,21,2-4,2,4,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-12T00:00:00Z,22,1-4,1,4,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-12T00:00:00Z,22,2-6,2,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-12T00:00:00Z,22,4-5,4,5,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-12T00:00:00Z,22,4-6,4,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-12T00:00:00Z,22,2-5,2,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-04-13T00:00:00Z,23,1-6,1,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-14T00:00:00Z,24,3-4,3,4,L,NA,NA,R,0
Food,1,Fern,Male,2021-04-14T00:00:00Z,24,3-5,3,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-04-14T00:00:00Z,24,2-3,2,3,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-14T00:00:00Z,24,1-5,1,5,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-14T00:00:00Z,24,3-6,3,6,L,NA,NA,R,0
Food,1,Fern,Male,2021-04-15T00:00:00Z,25,1-3,1,3,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-15T00:00:00Z,25,1-6,1,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-15T00:00:00Z,25,3-6,3,6,L,NA,NA,R,0
Food,1,Fern,Male,2021-04-15T00:00:00Z,25,1-5,1,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-04-15T00:00:00Z,25,1-3,1,3,L,NA,NA,R,0
Food,1,Fern,Male,2021-04-16T00:00:00Z,26,2-6,2,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-20T00:00:00Z,27,3-5,3,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-04-20T00:00:00Z,27,2-3,2,3,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-21T00:00:00Z,28,1-4,1,4,L,NA,NA,R,0
Food,1,Fern,Male,2021-04-21T00:00:00Z,28,2-4,2,4,L,NA,NA,R,0
Food,1,Fern,Male,2021-04-21T00:00:00Z,28,3-4,3,4,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-21T00:00:00Z,28,5-6,5,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-21T00:00:00Z,28,4-6,4,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-04-30T00:00:00Z,35,2-5,2,5,L,NA,NA,L,1
Food,1,Fern,Male,2021-05-04T00:00:00Z,36,1-2,1,2,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-04T00:00:00Z,36,4-5,4,5,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-06T00:00:00Z,38,4-5,4,5,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-07T00:00:00Z,39,2-6,2,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-11T00:00:00Z,40,1-2,1,2,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-11T00:00:00Z,40,2-5,2,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-11T00:00:00Z,40,1-3,1,3,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-11T00:00:00Z,40,1-4,1,4,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-11T00:00:00Z,40,3-5,3,5,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-12T00:00:00Z,41,2-4,2,4,R,NA,NA,L,0
Food,1,Fern,Male,2021-05-12T00:00:00Z,41,3-4,3,4,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-12T00:00:00Z,41,2-3,2,3,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-12T00:00:00Z,41,1-5,1,5,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-12T00:00:00Z,41,5-6,5,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-13T00:00:00Z,42,3-6,3,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-13T00:00:00Z,42,4-6,4,6,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-13T00:00:00Z,42,1-6,1,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-13T00:00:00Z,42,3-5,3,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-13T00:00:00Z,42,1-5,1,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-14T00:00:00Z,43,4-6,4,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-14T00:00:00Z,43,2-3,2,3,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-14T00:00:00Z,43,1-2,1,2,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-14T00:00:00Z,43,3-6,3,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-14T00:00:00Z,43,2-6,2,6,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-17T00:00:00Z,44,3-4,3,4,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-17T00:00:00Z,44,4-5,4,5,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-17T00:00:00Z,44,2-4,2,4,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-17T00:00:00Z,44,5-6,5,6,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-17T00:00:00Z,44,1-6,1,6,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-18T00:00:00Z,45,2-5,2,5,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-18T00:00:00Z,45,1-4,1,4,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-18T00:00:00Z,45,1-3,1,3,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-18T00:00:00Z,45,1-5,1,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-18T00:00:00Z,45,3-4,3,4,R,NA,NA,R,1
Food,1,Fern,Male,2021-05-19T00:00:00Z,46,5-6,5,6,L,NA,NA,L,1
Food,1,Fern,Male,2021-05-19T00:00:00Z,46,2-5,2,5,L,NA,NA,R,0
Food,1,Fern,Male,2021-05-19T00:00:00Z,46,1-2,1,2,L,NA,NA,R,0
