study,rep,subject,sex,date,session,pair,small_num,large_num,large_side,small_birds,large_birds,choice,choose_larger
Food,1,Mote,Male,2021-05-07T00:00:00Z,39,4-5,4,5,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-11T00:00:00Z,40,1-6,1,6,L,NA,NA,L,1
Food,1,Mote,Male,2021-05-13T00:00:00Z,42,2-3,2,3,L,NA,NA,R,0
Food,1,Mote,Male,2021-05-13T00:00:00Z,42,1-4,1,4,L,NA,NA,R,0
Food,1,Mote,Male,2021-05-13T00:00:00Z,42,2-4,2,4,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-14T00:00:00Z,43,3-4,3,4,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-14T00:00:00Z,43,2-5,2,5,L,NA,NA,L,1
Food,1,Mote,Male,2021-05-17T00:00:00Z,44,1-6,1,6,R,NA,NA,L,0
Food,1,Mote,Male,2021-05-17T00:00:00Z,44,1-4,1,4,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-17T00:00:00Z,44,3-5,3,5,L,NA,NA,R,0
Food,1,Mote,Male,2021-05-17T00:00:00Z,44,3-4,3,4,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-17T00:00:00Z,44,5-6,5,6,L,NA,NA,R,0
Food,1,Mote,Male,2021-05-18T00:00:00Z,45,3-6,3,6,R,NA,NA,L,0
Food,1,Mote,Male,2021-05-18T00:00:00Z,45,1-3,1,3,L,NA,NA,R,0
Food,1,Mote,Male,2021-05-18T00:00:00Z,45,2-4,2,4,L,NA,NA,L,1
Food,1,Mote,Male,2021-05-18T00:00:00Z,45,2-3,2,3,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-18T00:00:00Z,45,2-5,2,5,L,NA,NA,R,0
Food,1,Mote,Male,2021-05-22T00:00:00Z,48,4-5,4,5,L,NA,NA,L,1
Food,1,Mote,Male,2021-05-22T00:00:00Z,48,1-5,1,5,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-22T00:00:00Z,48,4-6,4,6,R,NA,NA,L,0
Food,1,Mote,Male,2021-05-24T00:00:00Z,49,2-6,2,6,L,NA,NA,L,1
Food,1,Mote,Male,2021-05-24T00:00:00Z,49,1-2,1,2,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-24T00:00:00Z,49,1-4,1,4,L,NA,NA,L,1
Food,1,Mote,Male,2021-05-24T00:00:00Z,49,2-3,2,3,L,NA,NA,R,0
Food,1,Mote,Male,2021-05-24T00:00:00Z,49,3-5,3,5,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-25T00:00:00Z,50,4-5,4,5,L,NA,NA,L,1
Food,1,Mote,Male,2021-05-25T00:00:00Z,50,3-4,3,4,L,NA,NA,L,1
Food,1,Mote,Male,2021-05-25T00:00:00Z,50,1-6,1,6,L,NA,NA,L,1
Food,1,Mote,Male,2021-05-25T00:00:00Z,50,4-6,4,6,L,NA,NA,L,1
Food,1,Mote,Male,2021-05-26T00:00:00Z,51,3-6,3,6,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-26T00:00:00Z,51,2-5,2,5,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-26T00:00:00Z,51,2-4,2,4,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-26T00:00:00Z,51,1-5,1,5,L,NA,NA,L,1
Food,1,Mote,Male,2021-05-26T00:00:00Z,51,5-6,5,6,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-28T00:00:00Z,53,1-3,1,3,L,NA,NA,L,1
Food,1,Mote,Male,2021-05-28T00:00:00Z,53,1-2,1,2,R,NA,NA,L,0
Food,1,Mote,Male,2021-05-28T00:00:00Z,53,2-6,2,6,L,NA,NA,L,1
Food,1,Mote,Male,2021-05-28T00:00:00Z,53,2-3,2,3,R,NA,NA,L,0
Food,1,Mote,Male,2021-05-28T00:00:00Z,53,4-6,4,6,L,NA,NA,L,1
Food,1,Mote,Male,2021-05-31T00:00:00Z,54,3-6,3,6,L,NA,NA,R,0
Food,1,Mote,Male,2021-05-31T00:00:00Z,54,2-5,2,5,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-31T00:00:00Z,54,1-6,1,6,R,NA,NA,R,1
Food,1,Mote,Male,2021-05-31T00:00:00Z,54,3-4,3,4,L,NA,NA,R,0
Food,1,Mote,Male,2021-05-31T00:00:00Z,54,5-6,5,6,R,NA,NA,L,0
Food,1,Mote,Male,2021-06-01T00:00:00Z,55,1-2,1,2,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-01T00:00:00Z,55,3-5,3,5,L,NA,NA,R,0
Food,1,Mote,Male,2021-06-01T00:00:00Z,55,1-3,1,3,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-01T00:00:00Z,55,4-5,4,5,L,NA,NA,L,1
Food,1,Mote,Male,2021-06-01T00:00:00Z,55,1-5,1,5,R,NA,NA,L,0
Food,1,Mote,Male,2021-06-02T00:00:00Z,56,1-4,1,4,L,NA,NA,L,1
Food,1,Mote,Male,2021-06-02T00:00:00Z,56,2-6,2,6,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-02T00:00:00Z,56,2-4,2,4,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-02T00:00:00Z,56,1-5,1,5,L,NA,NA,L,1
Food,1,Mote,Male,2021-06-02T00:00:00Z,56,2-5,2,5,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-03T00:00:00Z,57,5-6,5,6,L,NA,NA,L,1
Food,1,Mote,Male,2021-06-03T00:00:00Z,57,1-2,1,2,R,NA,NA,L,0
Food,1,Mote,Male,2021-06-03T00:00:00Z,57,1-4,1,4,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-03T00:00:00Z,57,2-3,2,3,R,NA,NA,L,0
Food,1,Mote,Male,2021-06-04T00:00:00Z,58,3-4,3,4,L,NA,NA,R,0
Food,1,Mote,Male,2021-06-04T00:00:00Z,58,1-3,1,3,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-04T00:00:00Z,58,1-6,1,6,L,NA,NA,L,1
Food,1,Mote,Male,2021-06-04T00:00:00Z,58,2-6,2,6,L,NA,NA,R,0
Food,1,Mote,Male,2021-06-04T00:00:00Z,58,4-5,4,5,L,NA,NA,L,1
Food,1,Mote,Male,2021-06-07T00:00:00Z,59,2-4,2,4,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-07T00:00:00Z,59,4-6,4,6,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-07T00:00:00Z,59,3-5,3,5,L,NA,NA,R,0
Food,1,Mote,Male,2021-06-09T00:00:00Z,60,3-6,3,6,L,NA,NA,L,1
Food,1,Mote,Male,2021-06-09T00:00:00Z,60,4-6,4,6,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-10T00:00:00Z,61,2-5,2,5,L,NA,NA,L,1
Food,1,Mote,Male,2021-06-10T00:00:00Z,61,2-3,2,3,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-13T00:00:00Z,62,3-5,3,5,L,NA,NA,L,1
Food,1,Mote,Male,2021-06-13T00:00:00Z,62,4-5,4,5,L,NA,NA,L,1
Food,1,Mote,Male,2021-06-13T00:00:00Z,62,3-6,3,6,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-13T00:00:00Z,62,1-3,1,3,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-13T00:00:00Z,62,3-4,3,4,R,NA,NA,L,0
Food,1,Mote,Male,2021-06-15T00:00:00Z,63,1-6,1,6,L,NA,NA,L,1
Food,1,Mote,Male,2021-06-15T00:00:00Z,63,1-2,1,2,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-15T00:00:00Z,63,2-4,2,4,L,NA,NA,L,1
Food,1,Mote,Male,2021-06-15T00:00:00Z,63,1-5,1,5,L,NA,NA,L,1
Food,1,Mote,Male,2021-06-15T00:00:00Z,63,1-4,1,4,R,NA,NA,L,0
Food,1,Mote,Male,2021-06-16T00:00:00Z,64,5-6,5,6,R,NA,NA,R,1
Food,1,Mote,Male,2021-06-16T00:00:00Z,64,2-6,2,6,R,NA,NA,R,1
Food,1,He-man,Male,2021-03-11T00:00:00Z,1,2-3,2,3,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-11T00:00:00Z,1,5-6,5,6,R,NA,NA,R,1
Food,1,He-man,Male,2021-03-12T00:00:00Z,2,4-5,4,5,R,NA,NA,R,1
Food,1,He-man,Male,2021-03-12T00:00:00Z,2,2-6,2,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-14T00:00:00Z,3,3-4,3,4,R,NA,NA,R,1
Food,1,He-man,Male,2021-03-14T00:00:00Z,3,3-5,3,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-14T00:00:00Z,3,1-2,1,2,R,NA,NA,R,1
Food,1,He-man,Male,2021-03-14T00:00:00Z,3,1-6,1,6,L,NA,NA,R,0
Food,1,He-man,Male,2021-03-14T00:00:00Z,3,1-5,1,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-15T00:00:00Z,4,1-3,1,3,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-15T00:00:00Z,4,4-6,4,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-15T00:00:00Z,4,3-6,3,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-15T00:00:00Z,4,2-5,2,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-15T00:00:00Z,4,1-4,1,4,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-16T00:00:00Z,5,2-4,2,4,L,NA,NA,R,0
Food,1,He-man,Male,2021-03-16T00:00:00Z,5,2-4,2,4,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-16T00:00:00Z,5,1-2,1,2,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-16T00:00:00Z,5,5-6,5,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-19T00:00:00Z,46,3-5,3,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-19T00:00:00Z,46,2-3,2,3,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-19T00:00:00Z,46,3-6,3,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-18T00:00:00Z,7,1-3,1,3,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-18T00:00:00Z,7,1-5,1,5,R,NA,NA,R,1
Food,1,He-man,Male,2021-03-18T00:00:00Z,7,1-6,1,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-18T00:00:00Z,7,3-4,3,4,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-18T00:00:00Z,7,2-6,2,6,L,NA,NA,R,0
Food,1,He-man,Male,2021-05-19T00:00:00Z,46,1-4,1,4,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-22T00:00:00Z,9,2-5,2,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-22T00:00:00Z,9,4-6,4,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-22T00:00:00Z,9,4-5,4,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-22T00:00:00Z,9,2-4,2,4,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-22T00:00:00Z,9,5-6,5,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-23T00:00:00Z,10,1-3,1,3,R,NA,NA,R,1
Food,1,He-man,Male,2021-03-24T00:00:00Z,11,4-5,4,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-24T00:00:00Z,11,2-5,2,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-25T00:00:00Z,12,1-5,1,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-25T00:00:00Z,12,3-5,3,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-25T00:00:00Z,12,2-3,2,3,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-25T00:00:00Z,12,3-6,3,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-25T00:00:00Z,12,1-6,1,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-26T00:00:00Z,13,4-6,4,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-26T00:00:00Z,13,3-4,3,4,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-29T00:00:00Z,14,2-6,2,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-29T00:00:00Z,14,1-4,1,4,R,NA,NA,L,0
Food,1,He-man,Male,2021-03-30T00:00:00Z,15,1-2,1,2,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-30T00:00:00Z,15,2-6,2,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-03-31T00:00:00Z,16,5-6,5,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-05T00:00:00Z,18,3-4,3,4,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-05T00:00:00Z,18,1-2,1,2,L,NA,NA,R,0
Food,1,He-man,Male,2021-04-05T00:00:00Z,18,4-5,4,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-05T00:00:00Z,18,4-6,4,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-05T00:00:00Z,18,2-5,2,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-06T00:00:00Z,19,3-5,3,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-07T00:00:00Z,20,3-6,3,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-09T00:00:00Z,21,2-4,2,4,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-09T00:00:00Z,21,1-3,1,3,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-12T00:00:00Z,22,1-4,1,4,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-12T00:00:00Z,22,1-6,1,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-12T00:00:00Z,22,1-5,1,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-13T00:00:00Z,23,2-3,2,3,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-13T00:00:00Z,23,1-4,1,4,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-13T00:00:00Z,23,5-6,5,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-13T00:00:00Z,23,1-6,1,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-13T00:00:00Z,23,2-6,2,6,R,NA,NA,R,1
Food,1,He-man,Male,2021-04-14T00:00:00Z,24,3-5,3,5,R,NA,NA,R,1
Food,1,He-man,Male,2021-04-14T00:00:00Z,24,1-2,1,2,R,NA,NA,R,1
Food,1,He-man,Male,2021-04-14T00:00:00Z,24,1-3,1,3,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-14T00:00:00Z,24,3-4,3,4,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-14T00:00:00Z,24,4-5,4,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-15T00:00:00Z,25,2-5,2,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-15T00:00:00Z,25,2-3,2,3,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-15T00:00:00Z,25,2-4,2,4,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-15T00:00:00Z,25,3-6,3,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-15T00:00:00Z,25,4-6,4,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-16T00:00:00Z,26,1-5,1,5,R,NA,NA,R,1
Food,1,He-man,Male,2021-04-16T00:00:00Z,26,2-4,2,4,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-20T00:00:00Z,27,1-5,1,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-20T00:00:00Z,27,2-5,2,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-20T00:00:00Z,27,3-6,3,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-20T00:00:00Z,27,1-3,1,3,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-21T00:00:00Z,28,1-4,1,4,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-22T00:00:00Z,29,3-4,3,4,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-22T00:00:00Z,29,4-6,4,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-22T00:00:00Z,29,1-6,1,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-22T00:00:00Z,29,2-3,2,3,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-22T00:00:00Z,29,5-6,5,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-23T00:00:00Z,30,3-5,3,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-26T00:00:00Z,31,1-2,1,2,R,NA,NA,R,1
Food,1,He-man,Male,2021-04-26T00:00:00Z,31,4-5,4,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-26T00:00:00Z,31,2-6,2,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-26T00:00:00Z,31,3-6,3,6,L,NA,NA,R,0
Food,1,He-man,Male,2021-04-26T00:00:00Z,31,1-6,1,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-27T00:00:00Z,32,1-4,1,4,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-28T00:00:00Z,33,3-5,3,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-29T00:00:00Z,34,5-6,5,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-29T00:00:00Z,34,1-3,1,3,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-29T00:00:00Z,34,3-4,3,4,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-29T00:00:00Z,34,2-4,2,4,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-29T00:00:00Z,34,4-5,4,5,R,NA,NA,R,1
Food,1,He-man,Male,2021-04-30T00:00:00Z,35,2-6,2,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-30T00:00:00Z,35,4-6,4,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-30T00:00:00Z,35,1-2,1,2,L,NA,NA,L,1
Food,1,He-man,Male,2021-04-30T00:00:00Z,35,1-5,1,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-04-30T00:00:00Z,35,2-3,2,3,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-04T00:00:00Z,36,2-5,2,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-04T00:00:00Z,36,1-5,1,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-04T00:00:00Z,36,1-4,1,4,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-04T00:00:00Z,36,3-5,3,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-04T00:00:00Z,36,1-2,1,2,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-05T00:00:00Z,37,5-6,5,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-05T00:00:00Z,37,1-6,1,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-05T00:00:00Z,37,4-5,4,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-05T00:00:00Z,37,3-6,3,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-06T00:00:00Z,38,2-4,2,4,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-06T00:00:00Z,38,3-4,3,4,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-06T00:00:00Z,38,1-3,1,3,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-06T00:00:00Z,38,4-6,4,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-06T00:00:00Z,38,2-3,2,3,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-07T00:00:00Z,39,2-6,2,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-07T00:00:00Z,39,2-5,2,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-07T00:00:00Z,39,3-5,3,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-11T00:00:00Z,40,1-5,1,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-11T00:00:00Z,40,2-5,2,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-11T00:00:00Z,40,4-6,4,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-11T00:00:00Z,40,2-3,2,3,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-11T00:00:00Z,40,2-6,2,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-12T00:00:00Z,41,1-3,1,3,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-12T00:00:00Z,41,3-6,3,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-12T00:00:00Z,41,1-6,1,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-12T00:00:00Z,41,1-4,1,4,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-12T00:00:00Z,41,1-2,1,2,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-13T00:00:00Z,42,3-4,3,4,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-13T00:00:00Z,42,5-6,5,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-13T00:00:00Z,42,4-5,4,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-13T00:00:00Z,42,2-4,2,4,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-13T00:00:00Z,42,3-6,3,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-14T00:00:00Z,43,4-5,4,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-14T00:00:00Z,43,1-5,1,5,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-14T00:00:00Z,43,3-5,3,5,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-14T00:00:00Z,43,5-6,5,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-14T00:00:00Z,43,1-4,1,4,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-14T00:00:00Z,43,3-4,3,4,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-17T00:00:00Z,44,2-3,2,3,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-17T00:00:00Z,44,1-6,1,6,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-17T00:00:00Z,44,1-3,1,3,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-17T00:00:00Z,44,2-4,2,4,R,NA,NA,L,0
Food,1,He-man,Male,2021-05-17T00:00:00Z,44,2-6,2,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-18T00:00:00Z,45,4-6,4,6,L,NA,NA,L,1
Food,1,He-man,Male,2021-05-18T00:00:00Z,45,1-2,1,2,R,NA,NA,R,1
Food,1,He-man,Male,2021-05-18T00:00:00Z,45,2-5,2,5,R,NA,NA,L,0
Food,1,Dartagnan,Male,2021-03-11T00:00:00Z,1,4-5,4,5,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-03-11T00:00:00Z,1,3-5,3,5,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-03-11T00:00:00Z,1,3-6,3,6,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-03-11T00:00:00Z,1,4-6,4,6,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-03-12T00:00:00Z,2,1-5,1,5,L,NA,NA,L,1
Food,1,Dartagnan,Male,2021-03-14T00:00:00Z,3,1-6,1,6,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-03-15T00:00:00Z,4,2-5,2,5,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-03-15T00:00:00Z,4,2-6,2,6,R,NA,NA,L,0
Food,1,Dartagnan,Male,2021-03-15T00:00:00Z,4,1-4,1,4,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-03-15T00:00:00Z,4,2-3,2,3,R,NA,NA,L,0
Food,1,Dartagnan,Male,2021-03-16T00:00:00Z,5,1-2,1,2,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-03-16T00:00:00Z,5,5-6,5,6,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-03-16T00:00:00Z,6,3-4,3,4,R,NA,NA,NA,NA
Food,1,Dartagnan,Male,2021-03-16T00:00:00Z,6,2-4,2,4,L,NA,NA,NA,NA
Food,1,Dartagnan,Male,2021-03-16T00:00:00Z,6,1-3,1,3,L,NA,NA,NA,NA
Food,1,Dartagnan,Male,2021-03-16T00:00:00Z,8,3-4,3,4,L,NA,NA,NA,NA
Food,1,Dartagnan,Male,2021-03-22T00:00:00Z,9,4-5,4,5,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-03-22T00:00:00Z,9,5-6,5,6,R,NA,NA,L,0
Food,1,Dartagnan,Male,2021-03-22T00:00:00Z,9,1-4,1,4,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-03-22T00:00:00Z,9,2-4,2,4,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-03-23T00:00:00Z,10,1-3,1,3,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-03-23T00:00:00Z,10,1-6,1,6,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-03-24T00:00:00Z,11,3-6,3,6,R,NA,NA,L,0
Food,1,Dartagnan,Male,2021-03-25T00:00:00Z,12,4-6,4,6,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-03-25T00:00:00Z,12,1-5,1,5,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-03-25T00:00:00Z,12,2-6,2,6,L,NA,NA,L,1
Food,1,Dartagnan,Male,2021-03-26T00:00:00Z,13,2-5,2,5,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-03-29T00:00:00Z,14,3-5,3,5,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-03-29T00:00:00Z,14,2-3,2,3,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-03-29T00:00:00Z,14,1-2,1,2,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-03-29T00:00:00Z,14,2-5,2,5,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-03-30T00:00:00Z,15,3-5,3,5,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-03-30T00:00:00Z,15,2-6,2,6,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-03-31T00:00:00Z,16,2-4,2,4,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-04-01T00:00:00Z,17,2-3,2,3,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-04-05T00:00:00Z,18,4-5,4,5,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-04-06T00:00:00Z,19,3-4,3,4,L,NA,NA,R,0
Food,1,Dartagnan,Male,2021-04-06T00:00:00Z,19,1-6,1,6,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-04-06T00:00:00Z,19,1-4,1,4,L,NA,NA,L,1
Food,1,Dartagnan,Male,2021-04-07T00:00:00Z,20,5-6,5,6,R,NA,NA,L,0
Food,1,Dartagnan,Male,2021-04-09T00:00:00Z,21,4-6,4,6,L,NA,NA,L,1
Food,1,Dartagnan,Male,2021-04-09T00:00:00Z,21,1-3,1,3,L,NA,NA,L,1
Food,1,Dartagnan,Male,2021-04-09T00:00:00Z,21,3-6,3,6,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-04-12T00:00:00Z,22,1-2,1,2,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-04-12T00:00:00Z,22,1-5,1,5,R,NA,NA,R,1
Food,1,Dartagnan,Male,2021-04-13T00:00:00Z,23,1-6,1,6,L,NA,NA,L,1
Food,1,Dartagnan,Male,2021-04-14T00:00:00Z,24,4-6,4,6,L,NA,NA,L,1
Food,1,Dartagnan,Male,2021-04-14T00:00:00Z,24,2-5,2,5,R,NA,NA,L,0
Food,1,Dartagnan,Male,2021-04-15T00:00:00Z,25,5-6,5,6,R,NA,NA,L,0
